subject	subject_activity	subject_location	subject_process	relation	object	object_activity	object_location	object_process	model	state
REACTO:R-HSA-157689	GO:0017056	GO:0005635	GO:0006409	RO:0002411	REACTO:R-HSA-6786497	GO:0004809	GO:0005829	GO:0006400	gomodel:R-HSA-6782315	development
REACTO:R-HSA-6784495	GO:0061711	GO:0005654	GO:0006400	RO:0002411	REACTO:R-HSA-6786606	GO:0035598	GO:0005789	GO:0006400	gomodel:R-HSA-6782315	development
REACTO:R-HSA-157689	GO:0017056	GO:0005635	GO:0006409	RO:0002411	REACTO:R-HSA-6786606	GO:0035598	GO:0005789	GO:0006400	gomodel:R-HSA-6782315	development
REACTO:R-HSA-157689	GO:0017056	GO:0005635	GO:0006409	RO:0002411	REACTO:R-HSA-6788685	GO:0052665	GO:0005829	GO:0030488	gomodel:R-HSA-6782315	development
REACTO:R-HSA-157689	GO:0017056	GO:0005635	GO:0006409	RO:0002411	REACTO:R-HSA-8932767	GO:0016428	GO:0005829	GO:0006400	gomodel:R-HSA-6782315	development
REACTO:R-HSA-5696800	GO:0034062	GO:0005654	GO:0042780	RO:0002411	REACTO:R-HSA-8932767	GO:0016428	GO:0005829	GO:0006400	gomodel:R-HSA-6782315	development
REACTO:R-HSA-162387	GO:0004674	GO:0005886	GO:0008150	RO:0002629	REACTO:R-HSA-162419	GO:0004114	GO:0005829	GO:0008150	gomodel:R-HSA-165160	development
UniProtKB:P07396	GO:0140313	GO:0030430	GO:0039501	RO:0002629	UniProtKB:Q6R327	GO:0043539	GO:0005794	GO:0038203	gomodel:62b4ffe300003321	production
UniProtKB:Q6R327	GO:0043539	GO:0005794	GO:0038203	RO:0002629	UniProtKB:P31749	GO:0004674	GO:0005737	GO:0019049	gomodel:62b4ffe300003321	production
UniProtKB:P31749	GO:0004674	GO:0005737	GO:0019049	RO:0002630	UniProtKB:Q8N884	GO:0061501	GO:0005829	GO:0045087	gomodel:62b4ffe300003321	production
MGI:MGI:1354161	GO:0140765	GO:0000785	GO:0120187,GO:0034244	RO:0002629	MGI:MGI:102744	GO:0003682	GO:0000785	GO:0034244	gomodel:6205c24300000421	production
MGI:MGI:1354161	GO:0046969	GO:0000785	GO:0120187,GO:0034244	RO:0002629	MGI:MGI:102744	GO:0003682	GO:0000785	GO:0034244	gomodel:6205c24300000421	production
REACTO:R-HSA-1234142	GO:0061630	GO:0005654	GO:0008150	RO:0002413	REACTO:R-HSA-177750	GO:0004175	GO:0005654	GO:0008150	gomodel:R-HSA-9762114	development
UniProtKB:A1A4Y4	GO:0030674	GO:0000421	GO:0032480,GO:0160049	RO:0002629	UniProtKB:Q13501	GO:0035591	GO:0005776	GO:0071211,GO:0061912,GO:0030163	gomodel:63c0ac2b00000792	production
UniProtKB:Q13501	GO:0070530	GO:0005776	GO:0071211	RO:0002629	UniProtKB:Q13501	GO:0035591	GO:0005776	GO:0071211,GO:0061912,GO:0030163	gomodel:63c0ac2b00001143	production
UniProtKB:A1A4Y4	GO:0030674	GO:0000421	GO:0050687,GO:0043124	RO:0002629	UniProtKB:Q13501	GO:0070530	GO:0005776	GO:0071211	gomodel:63c0ac2b00001143	production
UniProtKB:A1A4Y4	GO:0030674	GO:0000421	GO:0050687,GO:0043124	RO:0002629	UniProtKB:Q13501	GO:0035591	GO:0005776	GO:0071211,GO:0061912,GO:0030163	gomodel:63c0ac2b00001143	production
UniProtKB:Q9C0B5	GO:0019706	GO:0005886	GO:0072659	RO:0002409	UniProtKB:Q13501	GO:0035591	GO:0005776	GO:0071211,GO:0061912,GO:0030163	gomodel:63c0ac2b00001143	production
MGI:MGI:1933833	GO:0048018	GO:0005615	GO:0038138	RO:0002629	MGI:MGI:104771	GO:0038131	GO:0005886	GO:0038138	gomodel:617b481400002844	production
REACTO:R-HSA-3239009	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-3239018	GO:0004674	GO:0005654	GO:1901796	gomodel:R-HSA-6804756	development
REACTO:R-HSA-189387	GO:0004074	GO:0005829	GO:0034599	RO:0002413	REACTO:R-HSA-266068	GO:0140359	GO:0005886	GO:0034599	gomodel:R-HSA-9707564	development
UniProtKB:Q9Y228	GO:0060090	GO:0005739	GO:0032481	RO:0002629	UniProtKB:Q13114	GO:0061630	GO:0005739	GO:0032481	gomodel:5f46c3b700001407	production
UniProtKB:Q8IUC6	GO:0060090	GO:0005768	GO:0032481	RO:0002629	UniProtKB:Q13114	GO:0061630	GO:0005768	GO:0032481	gomodel:5f46c3b700001407	production
UniProtKB:Q7Z434	GO:0060090	GO:0005739	GO:0032481	RO:0002629	UniProtKB:Q9Y228	GO:0060090	GO:0005739	GO:0032481	gomodel:5f46c3b700001407	production
UniProtKB:Q13114	GO:0061630	GO:0005739,GO:0005768	GO:0032481	RO:0002629	UniProtKB:Q9UHD2	GO:0004674	GO:0005737	GO:0032481	gomodel:5f46c3b700001407	production
UniProtKB:Q86XR7	GO:0060090	GO:0005768	GO:0032481	RO:0002629	UniProtKB:Q8IUC6	GO:0060090	GO:0005768	GO:0032481	gomodel:5f46c3b700001407	production
UniProtKB:P67870	GO:0030674	GO:0000785	GO:1903901	RO:0002629	UniProtKB:Q96B23	GO:0003714	GO:0000785	GO:1903901	gomodel:63f809ec00001358	production
UniProtKB:Q96B23	GO:0003714	GO:0000785	GO:1903901	RO:0002630	UniProtKB:P05412	GO:0003700	GO:0000785	GO:0019046	gomodel:63f809ec00001358	production
UniProtKB:P67870	GO:0030674	GO:0000785	GO:1903901	RO:0002629	UniProtKB:P05412	GO:0003700	GO:0000785	GO:0019046	gomodel:63f809ec00001358	production
REACTO:R-HSA-917916	GO:0016722	GO:0005886	GO:0006879	RO:0002413	REACTO:R-HSA-435359	GO:0005381	GO:0005886	GO:0006879	gomodel:R-HSA-917937	development
REACTO:R-HSA-435359	GO:0005381	GO:0005886	GO:0006879	RO:0002413	REACTO:R-HSA-904825	GO:0005381	GO:0005886	GO:0006879	gomodel:R-HSA-917937	development
REACTO:R-HSA-5607649	GO:0004674	GO:0005829	GO:0008150	RO:0002413	REACTO:R-HSA-2685681	GO:0004842	GO:0005829	GO:0008150	gomodel:R-HSA-5607764	development
REACTO:R-HSA-202527	GO:0004674	GO:0005829		RO:0002411	REACTO:R-HSA-2685681	GO:0004842	GO:0005829	GO:0008150	gomodel:R-HSA-5607764	development
REACTO:R-HSA-2685681	GO:0004842	GO:0005829	GO:0008150	RO:0002629	REACTO:R-HSA-202506	GO:0004674	GO:0005829	GO:0008150	gomodel:R-HSA-5607764	development
REACTO:R-HSA-5607687	GO:0004842	GO:0005829	GO:0008150	RO:0002413	REACTO:R-HSA-68819	GO:0004175	GO:0005829	GO:0008150	gomodel:R-HSA-5607764	development
REACTO:R-HSA-5607687	GO:0004842	GO:0005829		RO:0002411	REACTO:R-HSA-68819	GO:0004175	GO:0005829	GO:0008150	gomodel:R-HSA-5607764	development
REACTO:R-HSA-202506	GO:0004674	GO:0005829	GO:0008150	RO:0002413	REACTO:R-HSA-5607687	GO:0004842	GO:0005829	GO:0008150	gomodel:R-HSA-5607764	development
REACTO:R-HSA-8953410	GO:0022857	GO:0005778	GO:0015718	RO:0002411	REACTO:R-HSA-389845	GO:0047969	GO:0005782	GO:0019752	gomodel:R-HSA-389661	development
REACTO:R-HSA-389849	GO:0003884	GO:0005782	GO:0019752	RO:0002413	REACTO:R-HSA-389845	GO:0047969	GO:0005782	GO:0019752	gomodel:R-HSA-389661	development
REACTO:R-HSA-389845	GO:0003973	GO:0005782	GO:0019752	RO:0002413	REACTO:R-HSA-389845	GO:0047969	GO:0005782	GO:0019752	gomodel:R-HSA-389661	development
REACTO:R-HSA-8953410	GO:0022857	GO:0005778	GO:0015718	RO:0002411	REACTO:R-HSA-389671	GO:0008453	GO:0005782	GO:0019752	gomodel:R-HSA-389661	development
REACTO:R-HSA-389849	GO:0003884	GO:0005782	GO:0019752	RO:0002413	REACTO:R-HSA-389671	GO:0008453	GO:0005782	GO:0019752	gomodel:R-HSA-389661	development
REACTO:R-HSA-389845	GO:0003973	GO:0005782	GO:0019752	RO:0002413	REACTO:R-HSA-389671	GO:0008453	GO:0005782	GO:0019752	gomodel:R-HSA-389661	development
REACTO:R-HSA-8953410	GO:0022857	GO:0005778	GO:0015718	RO:0002411	REACTO:R-HSA-389851	GO:0030267	GO:0005782	GO:0019752	gomodel:R-HSA-389661	development
REACTO:R-HSA-389849	GO:0003884	GO:0005782	GO:0019752	RO:0002413	REACTO:R-HSA-389851	GO:0030267	GO:0005782	GO:0019752	gomodel:R-HSA-389661	development
REACTO:R-HSA-8854697	GO:0004714	GO:0005886	GO:0019221	RO:0002413	REACTO:R-HSA-8987249	GO:0004714	GO:0005886	GO:0019221	gomodel:R-HSA-8854691	development
REACTO:R-HSA-8854697	GO:0004714	GO:0005886	GO:0019221	RO:0002629	REACTO:R-HSA-8987249	GO:0004714	GO:0005886	GO:0019221	gomodel:R-HSA-8854691	development
REACTO:R-HSA-448637	GO:0004714	GO:0005886	GO:0019221	RO:0002413	REACTO:R-HSA-8987259	GO:0004714	GO:0005886	GO:0019221	gomodel:R-HSA-8854691	development
REACTO:R-HSA-448637	GO:0004714	GO:0005886	GO:0019221	RO:0002629	REACTO:R-HSA-8987259	GO:0004714	GO:0005886	GO:0019221	gomodel:R-HSA-8854691	development
REACTO:R-HSA-8863132	GO:0019788	GO:0005829	GO:0008150	RO:0002411	REACTO:R-HSA-416968	GO:0019784	GO:0005829	GO:0008150	gomodel:R-HSA-8951664	development
REACTO:R-HSA-180582	GO:0019788	GO:0005829	GO:0008150	RO:0002411	REACTO:R-HSA-416968	GO:0019784	GO:0005829	GO:0008150	gomodel:R-HSA-8951664	development
REACTO:R-HSA-1234142	GO:0019788	GO:0005654	GO:0008150	RO:0002413	REACTO:R-HSA-5697019	GO:0019784	GO:0005654	GO:0008150	gomodel:R-HSA-8951664	development
REACTO:R-HSA-5693527	GO:0004674	GO:0005654	GO:1901796	RO:0002413	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:1901796	gomodel:R-HSA-6804756	development
REACTO:R-HSA-176269	GO:0004674	GO:0005654	GO:1901796	RO:0002413	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:1901796	gomodel:R-HSA-6804756	development
REACTO:R-HSA-5683773	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:1901796	gomodel:R-HSA-6804756	development
REACTO:R-HSA-164316	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-9707564	development
REACTO:R-HSA-164316	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-9707564	development
REACTO:R-HSA-164317	GO:0008121	GO:0005743	GO:0006122	RO:0002411	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-9707564	development
REACTO:R-HSA-189382	GO:0004392	GO:0005789	GO:0034599	RO:0002413	REACTO:R-HSA-189387	GO:0004074	GO:0005829	GO:0034599	gomodel:R-HSA-9707564	development
REACTO:R-HSA-164317	GO:0008121	GO:0005743	GO:0006122	RO:0002411	REACTO:R-HSA-166389	GO:0015078	GO:0005743	GO:1902600	gomodel:R-HSA-167827	development
REACTO:R-HSA-166389	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-166389	GO:0015078	GO:0005743	GO:1902600	gomodel:R-HSA-167827	development
REACTO:R-HSA-166389	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-166389	GO:0015078	GO:0005743	GO:1902600	gomodel:R-HSA-167827	development
REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	RO:0002411	REACTO:R-HSA-166389	GO:0015078	GO:0005743	GO:1902600	gomodel:R-HSA-167827	development
REACTO:R-HSA-6799192	GO:0008137	GO:0005743	GO:0006120	RO:0002411	REACTO:R-HSA-166389	GO:0015078	GO:0005743	GO:1902600	gomodel:R-HSA-167827	development
REACTO:R-HSA-164316	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-167827	development
REACTO:R-HSA-164316	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-167827	development
REACTO:R-HSA-981488	GO:0003836	GO:0000139	GO:0009312	RO:0002413	REACTO:R-HSA-981855	GO:0001665	GO:0000139	GO:0009312	gomodel:R-HSA-9037629	development
REACTO:R-HSA-981488	GO:0003836	GO:0000139	GO:0009312	RO:0002413	REACTO:R-HSA-5693934	GO:0046920	GO:0000139	GO:0009312	gomodel:R-HSA-9037629	development
REACTO:R-HSA-981855	GO:0001665	GO:0000139	GO:0009312	RO:0002413	REACTO:R-HSA-5693934	GO:0046920	GO:0000139	GO:0009312	gomodel:R-HSA-9037629	development
REACTO:R-HSA-9605640	GO:0003836	GO:0000139	GO:0009312	RO:0002413	REACTO:R-HSA-9605686	GO:0046920	GO:0000139	GO:0009312	gomodel:R-HSA-9037629	development
REACTO:R-HSA-9605640	GO:0003836	GO:0000139	GO:0009312	RO:0002413	REACTO:R-HSA-8855939	GO:0008376	GO:0000139	GO:0009312	gomodel:R-HSA-9037629	development
REACTO:R-HSA-349439	GO:0004842	GO:0005829	GO:0008150	RO:0002413	REACTO:R-HSA-68819	GO:0004175	GO:0005829	GO:0008150	gomodel:R-HSA-349425	development
REACTO:R-HSA-113838	GO:0004674	GO:0005654	GO:0008150	RO:0002411	REACTO:R-HSA-69253	GO:0004713	GO:0005654	GO:0008150	gomodel:R-HSA-75035	development
REACTO:R-HSA-69221	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-69253	GO:0004713	GO:0005654	GO:0008150	gomodel:R-HSA-75035	development
REACTO:R-HSA-912443	GO:0004674	GO:0005654	GO:0006260	RO:0002411	REACTO:R-HSA-113838	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-75035	development
REACTO:R-HSA-73532	GO:0004791	GO:0005829	GO:0034599	RO:0002413	REACTO:R-HSA-3341359	GO:0008379	GO:0005829	GO:0034599	gomodel:R-HSA-3299685	development
REACTO:R-HSA-3299679	GO:0004784	GO:0005829	GO:0034599	RO:0002413	REACTO:R-HSA-3341359	GO:0008379	GO:0005829	GO:0034599	gomodel:R-HSA-3299685	development
REACTO:R-HSA-198809	GO:0045174	GO:0005829		RO:0002411	REACTO:R-HSA-71680	GO:0004362	GO:0005829	GO:0034599	gomodel:R-HSA-3299685	development
REACTO:R-HSA-111740	GO:0015038	GO:0005829		RO:0002411	REACTO:R-HSA-71680	GO:0004362	GO:0005829	GO:0034599	gomodel:R-HSA-3299685	development
REACTO:R-HSA-464971	GO:0004345	GO:0005829		RO:0002411	REACTO:R-HSA-71680	GO:0004362	GO:0005829	GO:0034599	gomodel:R-HSA-3299685	development
REACTO:R-HSA-467365	GO:0004616	GO:0005829		RO:0002411	REACTO:R-HSA-71680	GO:0004362	GO:0005829	GO:0034599	gomodel:R-HSA-3299685	development
REACTO:R-HSA-174191	GO:0004842	GO:0005829	GO:0006511	RO:0002411	REACTO:R-HSA-174109	GO:0004842	GO:0005654	GO:0006511	gomodel:R-HSA-174084	development
REACTO:R-HSA-174109	GO:0004842	GO:0005654	GO:0006511	RO:0002411	REACTO:R-HSA-177750	GO:0004175	GO:0005654	GO:0031145	gomodel:R-HSA-174084	development
REACTO:R-HSA-5693527	GO:0004674	GO:0005654	GO:0008150	RO:0002413	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-69541	development
REACTO:R-HSA-176269	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-69541	development
REACTO:R-HSA-5683773	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-69541	development
REACTO:R-HSA-164316	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-167826	development
REACTO:R-HSA-164316	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-167826	development
REACTO:R-HSA-176269	GO:0004674	GO:0005654	GO:0006260	RO:0002411	REACTO:R-HSA-113838	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-5693616	development
UniProtKB:Q9BRP0	GO:0003714	CL:0000448,GO:0005634	GO:0070351	RO:0002630	UniProtKB:P49715	GO:0001228	CL:0000448,GO:0005634	GO:0070343	gomodel:6348a65d00002600	production
UniProtKB:P49715	GO:0001228	CL:0000448,GO:0005634	GO:0070343	RO:0002407	UniProtKB:P15090	GO:0005324	CL:0000448,GO:0005737	GO:0070343	gomodel:6348a65d00002600	production
UniProtKB:P49715	GO:0001228	CL:0000448,GO:0005634	GO:0070343	RO:0002407	UniProtKB:P14672	GO:0005355	GO:0005886,CL:0000448	GO:0070343	gomodel:6348a65d00002600	production
UniProtKB:P27540	GO:0003700	GO:0005634,CL:0002563	GO:0050728	RO:0002407	UniProtKB:Q13651	GO:0004920	CL:0002563,GO:0016324	GO:0050728,GO:0060729	gomodel:62f58d8800001680	production
UniProtKB:P35869	GO:0004879	CL:0002563,GO:0005634	GO:0071219,GO:0050728	RO:0002407	UniProtKB:Q13651	GO:0004920	CL:0002563,GO:0016324	GO:0050728,GO:0060729	gomodel:62f58d8800001680	production
UniProtKB:P35869	GO:0004879	CL:0002563,GO:0005634	GO:0071219,GO:0050728	RO:0002629	UniProtKB:P27540	GO:0003700	CL:0002563,GO:0005634	GO:0050728	gomodel:62f58d8800001680	production
REACTO:R-HSA-389634	GO:0048244	GO:0005782	GO:0001561	RO:0002413	REACTO:R-HSA-389616	GO:0016830	GO:0005782	GO:0001561	gomodel:R-HSA-389599	development
REACTO:R-HSA-450097	GO:0004340	GO:0005829		RO:0002411	REACTO:R-HSA-464971	GO:0004345	GO:0005829	GO:0006098	gomodel:R-HSA-71336	development
REACTO:R-HSA-70469	GO:0004347	GO:0005829		RO:0002411	REACTO:R-HSA-464971	GO:0004345	GO:0005829	GO:0006098	gomodel:R-HSA-71336	development
REACTO:R-HSA-464971	GO:0004345	GO:0005829	GO:0006098	RO:0002413	REACTO:R-HSA-71294	GO:0017057	GO:0005829	GO:0006098	gomodel:R-HSA-71336	development
REACTO:R-HSA-467365	GO:0004616	GO:0005829	GO:0006098	RO:0002413	REACTO:R-HSA-8957329	GO:0004750	GO:0005829	GO:0006098	gomodel:R-HSA-71336	development
REACTO:R-HSA-467365	GO:0004616	GO:0005829	GO:0006098	RO:0002413	REACTO:R-HSA-71304	GO:0004751	GO:0005829	GO:0006098	gomodel:R-HSA-71336	development
REACTO:R-HSA-52623	GO:0004497	GO:0005789	GO:0009692	RO:0002411	REACTO:R-HSA-176042	GO:0004364	GO:0005789	GO:1901687	gomodel:R-HSA-156590	development
REACTO:R-HSA-2990860	GO:0004497	GO:0005789	GO:0006805	RO:0002411	REACTO:R-HSA-176042	GO:0004364	GO:0005789	GO:1901687	gomodel:R-HSA-156590	development
REACTO:R-HSA-174382	GO:0004363	GO:0005829		RO:0002411	REACTO:R-HSA-176042	GO:0004364	GO:0005789	GO:1901687	gomodel:R-HSA-156590	development
REACTO:R-HSA-5423602	GO:0004497	GO:0005789		RO:0002411	REACTO:R-HSA-176042	GO:0004364	GO:0005789	GO:1901687	gomodel:R-HSA-156590	development
REACTO:R-HSA-189382	GO:0004392	GO:0005789	GO:0042167	RO:0002413	REACTO:R-HSA-189387	GO:0004074	GO:0005829	GO:0042167	gomodel:R-HSA-189483	development
REACTO:R-HSA-5683773	GO:0004674	GO:0005654	GO:0008150	RO:0002629	REACTO:R-HSA-5683784	GO:0004674	GO:0005654	GO:0008150	gomodel:R-HSA-5693565	development
REACTO:R-HSA-141640	GO:0004197	GO:0005829	GO:0097192	RO:0002629	REACTO:R-HSA-350870	GO:0004197	GO:0005829	GO:0097192	gomodel:R-HSA-418889	development
REACTO:R-HSA-174191	GO:0004842	GO:0005829	GO:0006511	RO:0002411	REACTO:R-HSA-68819	GO:0004175	GO:0005829	GO:0031145	gomodel:R-HSA-174178	development
REACTO:R-HSA-912443	GO:0004674	GO:0005654	GO:0006260	RO:0002411	REACTO:R-HSA-113838	GO:0004674	GO:0005654	GO:0006260	gomodel:R-HSA-176187	development
REACTO:R-HSA-111740	GO:0015038	GO:0005829	GO:0015949	RO:0002413	REACTO:R-HSA-71680	GO:0004362	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-198809	GO:0045174	GO:0005829		RO:0002411	REACTO:R-HSA-71680	GO:0004362	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-464971	GO:0004345	GO:0005829		RO:0002411	REACTO:R-HSA-71680	GO:0004362	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-467365	GO:0004616	GO:0005829		RO:0002411	REACTO:R-HSA-71680	GO:0004362	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-73532	GO:0004791	GO:0005829	GO:0015949	RO:0002413	REACTO:R-HSA-73640	GO:0004748	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-73640	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-73640	GO:0004748	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-73640	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-73640	GO:0004748	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-73532	GO:0004791	GO:0005829	GO:0015949	RO:0002413	REACTO:R-HSA-111795	GO:0004748	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-111795	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-111795	GO:0004748	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-111795	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-111795	GO:0004748	GO:0005829	GO:0015949	gomodel:R-HSA-499943	development
REACTO:R-HSA-69221	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-69253	GO:0004713	GO:0005654	GO:0008150	gomodel:R-HSA-69478	development
REACTO:R-HSA-113838	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-69253	GO:0004713	GO:0005654	GO:0008150	gomodel:R-HSA-69478	development
REACTO:R-HSA-164316	GO:0005488		GO:0008150	RO:0002630	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-163210	development
REACTO:R-HSA-164316	GO:0005488		GO:0008150	RO:0002629	REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	gomodel:R-HSA-163210	development
REACTO:R-HSA-164317	GO:0008121	GO:0005743	GO:0006122	RO:0002411	REACTO:R-HSA-74186	GO:0015078		GO:0042776	gomodel:R-HSA-163210	development
REACTO:R-HSA-164316	GO:0004129	GO:0005743	GO:0006123	RO:0002411	REACTO:R-HSA-74186	GO:0015078		GO:0042776	gomodel:R-HSA-163210	development
REACTO:R-HSA-6799192	GO:0008137	GO:0005743	GO:0006120	RO:0002411	REACTO:R-HSA-74186	GO:0015078		GO:0042776	gomodel:R-HSA-163210	development
REACTO:R-HSA-74186	GO:0046933		GO:0006754	RO:0002411	REACTO:R-HSA-74186	GO:0015078		GO:0042776	gomodel:R-HSA-163210	development
REACTO:R-HSA-5423602	GO:0004497	GO:0005789	GO:0046222	RO:0002411	REACTO:R-HSA-176042	GO:0004364	GO:0005789	GO:0046222	gomodel:R-HSA-5423646	development
REACTO:R-HSA-5423625	GO:0004497	GO:0005789	GO:0046222	RO:0002411	REACTO:R-HSA-176042	GO:0004364	GO:0005789	GO:0046222	gomodel:R-HSA-5423646	development
REACTO:R-HSA-70469	GO:0004347	GO:0005829	GO:0006094	RO:0002413	REACTO:R-HSA-3006348	GO:0061513	GO:0005789	GO:0006094	gomodel:R-HSA-70263	development
REACTO:R-HSA-70218	GO:0004614	GO:0005829		RO:0002411	REACTO:R-HSA-3006348	GO:0061513	GO:0005789	GO:0006094	gomodel:R-HSA-70263	development
REACTO:R-HSA-179494	GO:0004619	GO:0005829	GO:0006094	RO:0002413	REACTO:R-HSA-6807624	GO:0004618	GO:0005829	GO:0006094	gomodel:R-HSA-70263	development
REACTO:R-HSA-69221	GO:0004674	GO:0005654	GO:0008150	RO:0002413	REACTO:R-HSA-69253	GO:0004713	GO:0005654	GO:0008150	gomodel:R-HSA-69273	development
REACTO:R-HSA-113838	GO:0004674	GO:0005654		RO:0002411	REACTO:R-HSA-69253	GO:0004713	GO:0005654	GO:0008150	gomodel:R-HSA-69273	development
REACTO:R-HSA-69221	GO:0004674	GO:0005654	GO:0008150	RO:0002411	REACTO:R-HSA-170106	GO:0004674	GO:0005829	GO:0008150	gomodel:R-HSA-69273	development
REACTO:R-HSA-157412	GO:0004721	GO:0005829	GO:0008150	RO:0002411	REACTO:R-HSA-170106	GO:0004674	GO:0005829	GO:0008150	gomodel:R-HSA-69273	development
REACTO:R-HSA-3734047	GO:0047757	GO:0000139	GO:0030208	RO:0002411	REACTO:R-HSA-2022058	GO:0008146	GO:0000139	GO:0030208	gomodel:R-HSA-2022923	development
REACTO:R-HSA-3465611	GO:0046964	GO:0000139	GO:1902558	RO:0002411	REACTO:R-HSA-2022058	GO:0008146	GO:0000139	GO:0030208	gomodel:R-HSA-2022923	development
REACTO:R-HSA-3734047	GO:0047757	GO:0000139	GO:0030208	RO:0002411	REACTO:R-HSA-1971536	GO:0001537	GO:0000139	GO:0030208	gomodel:R-HSA-2022923	development
REACTO:R-HSA-2022058	GO:0008146	GO:0000139	GO:0030208	RO:0002411	REACTO:R-HSA-1971536	GO:0001537	GO:0000139	GO:0030208	gomodel:R-HSA-2022923	development
REACTO:R-HSA-3465611	GO:0046964	GO:0000139	GO:1902558	RO:0002411	REACTO:R-HSA-1971536	GO:0001537	GO:0000139	GO:0030208	gomodel:R-HSA-2022923	development
REACTO:R-HSA-140775	GO:0004252	GO:0005886	GO:0007598	RO:0002629	REACTO:R-HSA-140689	GO:0004252	GO:0005576	GO:0007598	gomodel:R-HSA-140834	development
REACTO:R-HSA-140734	GO:0004252	GO:0005886	GO:0007598	RO:0002629	REACTO:R-HSA-140689	GO:0004252	GO:0005576	GO:0007598	gomodel:R-HSA-140834	development
REACTO:R-HSA-73532	GO:0004791	GO:0005829		RO:0002411	REACTO:R-HSA-3341270	GO:0004601	GO:0005829	GO:0008150	gomodel:R-HSA-9755511	development
REACTO:R-HSA-3341359	GO:0008379	GO:0005829		RO:0002411	REACTO:R-HSA-3341270	GO:0004601	GO:0005829	GO:0008150	gomodel:R-HSA-9755511	development
REACTO:R-HSA-2046158	GO:0001517	GO:0000139	GO:0018146	RO:0002413	REACTO:R-HSA-1971540	GO:0045130	GO:0000139	GO:0018146	gomodel:R-HSA-2022854	development
REACTO:R-HSA-3465611	GO:0046964	GO:0000139	GO:1902558	RO:0002411	REACTO:R-HSA-1971540	GO:0045130	GO:0000139	GO:0018146	gomodel:R-HSA-2022854	development
REACTO:R-HSA-2046170	GO:0003836	GO:0000139	GO:0018146	RO:0002413	REACTO:R-HSA-2046158	GO:0001517	GO:0000139	GO:0018146	gomodel:R-HSA-2022854	development
REACTO:R-HSA-3465611	GO:0046964	GO:0000139	GO:1902558	RO:0002411	REACTO:R-HSA-2046158	GO:0001517	GO:0000139	GO:0018146	gomodel:R-HSA-2022854	development
